hash,move,score - This file contains all positions with 6 moves on a 7x6 board.
4502470066307,3,-4
4432678962817,3,0
4433750557443,3,1
4501396423425,3,-2
4433482268803,4,-1
4432679060225,3,-1
4432681010691,3,5
4432681043585,3,-2
4433213720193,2,-3
4433750558337,2,-2
4432681140993,3,0
4606891409539,3,-1
4432685253377,3,2
13263129560579,3,-3
4432945301121,3,0
4605012410499,3,-3
4501396293123,2,2
4433213736449,2,0
4433213687299,2,3
4432676821633,2,-2
4432676816391,1,3
4432687301379,4,7
13228769838595,3,1
4501396342273,2,3
4432945253761,3,2
4433224172289,0,7
4501406778113,0,-18
4604754411651,6,-18
4433750687875,3,-2
4433213817601,4,4
4501398438657,2,2
4432957833985,3,6
4845798965379,4,-3
4432701981441,3,4
4432689399297,3,5
4501396326017,2,-3
13263129559814,5,2
4501933196033,3,3
4433215832833,2,2
4605280829571,3,2
4501398390401,3,2
4432681012353,3,2
4604746055811,6,2
4501933164033,3,4
4501935260417,0,1
4432689431297,3,5
4434289525505,0,3
4501668922113,4,4
4502738469633,3,4
4432687302273,3,3
4604744007811,3,4
4434023187201,2,9
4433217913601,5,3
4432687350529,3,4
4810902388867,3,4
4432676947585,2,-2
4433217881601,3,5
4604746023809,6,-18
4604746023299,6,-18
4434287429121,4,4
4434018992899,3,4
4433222075137,6,2
26422909370758,1,2
4638835246593,5,-2
4810902356355,3,3
4604743943041,3,2
4605280797059,3,2
4433754751745,3,3
4432949494529,2,3
4501404680961,3,3
4810906550403,3,5
4604743927425,3,-2
4605284991107,4,3
4604746023047,6,-18
4604479701761,3,6
4605551329411,3,-2
4501400519425,2,4
4811707662467,4,-3
4432676867329,3,0
4432676963841,1,0
4501400487425,2,4
4605280797569,3,3
4501396407041,3,-2
13229046644870,3,-4
4432681043713,1,6
4432676851329,1,-3
4432681124609,2,0
4810902356103,0,0
4432676915073,1,18
4435898041089,3,2
4432676818179,1,1
4432676849411,2,3
4501664728705,2,1
4604752314499,5,3
4432678946689,1,18
4432677093635,5,-3
4433750606593,2,1
4434018993793,1,2
4433213720321,1,3
4604475507459,3,3
4432945284993,1,18
4432685237121,1,2
4432677126913,1,3
4604475508353,2,1
13263129591948,5,1
4432945398529,4,4
13229575159942,4,-3
4502470034177,3,0
4432677388673,3,17
4604743926531,3,3
4501396326145,1,0
13229575127430,4,-3
4432676931329,1,-2
4432681108353,2,-3
4432685318529,0,18
4432676851073,2,-1
4433213688961,4,1
4432681271681,3,-2
4639642632323,5,2
4432949559681,0,18
4433750671745,3,18
4433213801217,2,-1
4467036832129,3,17
4506228113538,3,17
4432681255297,0,18
4433215816577,2,3
4435361169542,4,-1
4433750590337,1,2
13400836948102,3,3
4433217978753,2,-3
4605549248643,2,1
4432949478273,2,4
4434287461121,4,4
4432702013825,1,-3
4433213948289,3,-2
4432689496449,2,0
4501400584577,2,-3
4433754784129,2,-2
4433213931905,3,18
4432687334273,1,4
4503279517827,4,-3
4432677093762,1,3
4432945529217,1,3
4432679190913,3,-4
4606622974083,4,-3
4432687415681,2,0
4501664842113,3,-2
4501398422401,1,2
4432957866369,3,4
4433215897985,3,-5
4433222107521,1,-4
4434019042049,2,3
4432676946691,4,-2
4501668954497,3,0
4605280796807,3,2
4433224204673,2,5
4604743926150,3,0
4502203679617,4,3
4501404713345,3,-5
4501935292801,2,2
4502212067459,4,2
4503543759617,3,17
4434289557889,4,3
4503275323779,4,-2
4501406810497,2,3
4501933261185,2,-3
4501396537729,2,-2
4502203679107,3,-2
4432679027585,1,-4
4502203711619,4,2
4604743925901,3,3
4503543758982,3,17
4432677061505,2,-4
4432945365889,4,-2
4432676818051,2,-1
4502209970307,2,-5
4434019107201,2,0
4432678915713,1,3
4432678913795,4,3
4501398503809,3,-2
4432677077889,5,-3
4433215784705,0,3
4501398390529,0,-18
4432683108225,1,18
4879623929987,6,-18
4432685205249,1,3
4604743959297,5,3
4604475540353,1,2
4435898073473,3,-3
4432947349377,1,18
4432683156353,1,2
4639109955715,5,2
4432678962945,1,4
4433213784961,2,-3
4501664760705,1,2
4434019025793,1,4
4433219978113,1,4
4432953639809,3,3
4501666825089,1,4
4502201598849,5,2
4604748120198,6,3
4432693641601,0,18
4880158703747,5,0
4501402583937,1,2
4432679043969,3,-2
4505959678083,3,-4
4432953688449,0,18
4502201647489,4,-3
4434023219585,2,4
4432947495297,3,-2
4640714276995,4,-3
4432685334913,3,-2
4433752654721,1,2
13263129559194,5,-1
4501402632577,3,-6
4502476308611,3,-6
4432697819521,3,0
4501396390785,2,-3
4432683254145,3,-4
4501673116033,3,-2
4501398520193,3,-2
4433220026753,4,-4
4433758945665,3,-3
4503275356291,4,-3
4434021090177,5,4
4639640535174,5,3
4502203678855,0,-2
4502201663619,4,2
4432677094145,5,-2
4501666889859,1,2
4432695738753,3,0
4501671035011,3,-1
4501671035265,3,-2
4434293719425,4,3
4433752703361,3,-5
4434027381121,3,3
4501666890113,3,6
4502205776006,3,0
4432679223681,3,-3
4502201583233,0,-1
4501396554113,4,-2
4434287526273,2,1
4604477604737,4,2
4432947397505,1,2
4501664776961,2,1
4432693592961,3,-3
4501666873729,3,0
4501666841345,3,4
4432697787137,3,-2
4432718758273,2,-2
4432945252099,3,3
4501671003009,3,3
4433232560513,3,3
4435900137857,3,3
4433482123137,1,18
4501666808579,2,0
4432949446401,1,6
4501396294785,6,0
4501683585155,3,0
5257578954883,2,0
4505691242627,4,-3
4639105761414,5,4
4432945254017,1,2
4501671002247,0,-6
4433486365057,0,18
4434824348033,3,18
4432955736961,5,4
4501666807949,3,0
4432945301249,1,3
4432970416513,2,4
4501675213185,3,6
4503545856131,3,-3
4501673100033,3,0
4879621849219,3,3
4433494704513,3,4
4501666809473,3,2
4433761042817,3,5
4435092734849,2,10
4433230463361,3,-5
4432695690113,3,3
4433486316417,3,3
4435096928641,3,4
4432955785601,3,2
4501671002499,3,-5
4435363266945,3,4
4433215914369,2,1
4434828493185,5,-2
4432966222209,3,1
4433482171265,3,-2
4501664728833,3,2
4432676962441,3,4
4432685351042,4,17
4432945382273,4,4
4433750704258,3,17
4503814291587,4,-3
4501413069185,2,-5
4432676963457,3,17
4503275323527,4,-4
4432945561985,3,0
4433750558465,3,2
4501681488003,4,-5
4502201615105,4,0
4434021138817,2,2
4502472114310,3,-2
4604475556609,2,3
4433482269057,4,-2
4472673681793,3,2
4432949576065,4,4
4605549232262,4,2
4435361202307,2,-3
4432681337089,3,5
4472673681539,3,2
4502472114945,4,-2
4503275324289,4,-1
4435092783489,3,-1
4432677453955,3,4
4502201663873,2,4
4502205776641,4,2
4432681336962,2,4
4432677454209,3,17
4501415166337,3,3
4432685351169,3,-2
4435361170177,1,3
4434824299393,4,-2
8830723670146,3,4
4501666808198,3,3
4432677159044,3,4
4432679256321,3,2
4501673099398,3,-3
4432681304449,1,-2
4432677110657,1,2
4433214013570,3,4
4432677486722,3,6
4432677142661,3,4
4432685514881,1,17
4501396586881,3,-2
4432677519490,3,4
4501666840710,2,2
4506496548995,3,-2
8836360454275,3,4
4433750868097,3,17
4433750704385,5,-2
4432677109895,0,0
4432681648257,1,17
4432681304195,3,-3
4432678174849,3,2
4432679583873,3,0
4433216094337,4,-1
13228770132099,4,-2
4432687431811,4,0
4501396619394,3,4
4433218175105,3,0
4433224302721,4,0
4432689692801,3,5
4432677470593,3,0
4432687432065,3,0
4432957964417,3,10
4433214324865,3,17
4438047604867,3,-3
4432677486849,3,0
4443951087746,3,6
4467036897410,4,4
4432677143169,4,4
4432945594498,3,4
4432949756033,1,0
4435103203459,2,-2
4433213981057,1,-2
4434019123331,3,0
4437781266563,1,2
4432677110147,1,-3
4437777105027,1,0
4435092799873,1,10
4432687612033,3,5
4432677159425,1,3
4437777072515,3,2
4435094847619,3,-2
4438047605121,3,0
4502201582339,2,-3
4432677142914,3,4
4502201614470,4,-3
4435092799619,5,2
4502201581709,4,0
4443414217089,3,4
4845262094470,4,0
4433754882177,6,0
4433214341249,4,4
4435094847873,3,-2
4435103203713,2,-2
4434287722625,4,4
4434019123585,5,5
4501664858497,4,5
4437781266817,3,3
4437777105281,1,3
4437777073025,1,3
4432679256194,4,3
4434023317633,2,8
4604743958662,2,2
4435094815617,5,-2
4434289655937,2,3
4432681664641,4,1
4433750688129,2,-1
4435101106561,4,-1
4432685531265,3,4
4432702111873,3,3
4502201581958,4,-3
4432693739649,1,17
4435101106307,2,-2
4443414216835,3,2
4432679616641,3,-2
4433222205569,5,-2
4432677470339,3,0
26422913564806,0,1
4435369541889,5,17
4432683450497,3,3
4435369541762,5,17
4432697835650,4,17
4432677159170,4,4
4435096912641,4,1
4435092914305,2,2
4432718807169,1,17
4433232609409,2,-3
4433220124801,3,-3
4432695836801,3,0
4432697917569,3,0
4433758994561,1,18
4433771512065,5,17
4433771511938,5,17
4433230512257,1,18
4432697835777,2,-3
4433756930177,2,4
4435094815107,2,-4
4432966271105,1,0
4435092751105,2,4
4438045507718,3,2
4433752834177,3,-2
4437777072263,0,-3
4433767317889,2,18
4433756864643,3,-6
4433756864897,3,-5
4433216110721,1,3
4433758929665,5,17
4432679240065,1,4
4443682652545,3,0
4432677519617,1,4
4433767317635,5,17
4433756832641,1,3
4433752719745,2,3
4433758929030,5,17
4435367444865,3,-4
4434021236865,2,1
4432953786497,3,-4
4433756832131,3,-6
4433752639105,3,-2
4433759010945,3,2
4433756831879,0,-6
4433752670342,2,0
4438316040577,5,3
4433752670977,4,0
4433769414787,3,-2
4472942116994,5,4
4434824446081,3,17
4435094814855,2,-4
4433769415041,3,0
4433486463105,0,-4
4435361218690,3,17
4432945922177,4,2
4432970465409,2,2
4503812195073,4,-1
4432955883649,3,6
4433754865793,5,18
4432679239811,4,3
4435361202561,2,-3
4438316040323,2,2
4433761091713,3,3
4433494753409,3,3
4432947691649,2,2
13231185739910,4,0
4433752801409,2,-3
4438582395137,3,4
4438582379009,3,5
4438584475905,1,3
4467036881281,3,4
4435092881537,4,4
4438584475778,2,3
4438318137601,4,4
4443682652291,2,2
4433213980803,6,-2
4432945594625,5,4
4432949772417,2,4
4438582378628,3,11
4438582378754,3,3
4432681287810,4,17
4432681582721,1,17
4435363250945,4,1
4435367444611,3,-4
4433752719491,4,2
4432681287937,3,0
4438318137474,4,4
4432702095489,1,17
4435092718339,4,-2
4432689660033,3,5
4435361154177,1,1
4432687579265,3,5
4437244395905,3,0
4433218142337,3,0
4437512831233,5,17
4437512831106,5,17
4432706273409,3,18
4432949723265,3,6
4444487958785,5,4
4437244395651,3,0
4432704110723,3,5
4438045508353,3,0
4433224286337,3,-5
4434568429953,4,-1
4434568429699,4,0
4433226367105,2,0
4432945578369,3,4
4432974643329,3,18
4433218125953,1,18
4433750884481,4,3
4434560074113,0,18
4434560073859,1,18
4433509368193,3,5
4435092717709,3,0
4432945578115,3,4
4433238884481,5,-3
4433492689025,2,12
4433240981633,3,6
4434834768257,3,0
4433494769793,3,5
4433509367939,3,5
4436975960449,2,18
4604475637891,2,2
4434560041347,2,18
4435092719233,3,-1
4432735568001,3,4
4433492591489,1,0
4434828477185,5,17
4433492623491,3,3
4433492590979,5,-2
4433492623745,3,5
4438582395010,3,4
4432704110977,3,5
4433486300801,0,3
4433507270787,3,4
4432945954945,4,3
4432957948033,3,3
4433492590727,0,-2
4434828476550,5,17
4438313943299,3,3
4433507271041,1,4
4432699883655,0,-3
4438313975938,3,4
4433486495873,3,1
4432699883907,1,2
4438313943173,3,4
4434560041857,4,3
13228792905859,4,-3
4432689643649,2,-3
4433482465409,4,3
4434291720321,2,1
4433752637581,3,-4
4433486332038,2,0
4432704192641,3,5
4432699884417,1,4
4432727195777,1,17
4434834768003,4,-2
4433236803713,4,-3
4434023301249,2,2
4436975960195,4,-4
4501419360641,2,3
4432699933057,1,-3
4433494688513,3,6
4433773609091,3,-6
4433773609345,1,3
8830723653763,3,4
4433486332673,4,-1
4433236754563,3,3
4432727146881,1,-3
4432997662851,5,0
4432699932803,1,-5
4433486381441,2,4
4434029478019,0,-18
4434029478273,5,6
4432968401025,2,5
4432968335745,4,2
4432970481793,1,4
4432955801985,5,6
4432955801731,6,-18
4432968335491,3,2
4432968303489,5,3
4432729292929,1,0
4604485992579,4,4
4501675197185,2,4
4444487958658,3,5
4432731373697,2,0
4432968302979,2,-4
4432955753217,2,13
4433761108097,3,5
4501419360387,5,2
4438313976065,2,4
4501687779459,5,2
13229048742022,2,0
4432995565699,1,-1
4432955916417,3,3
4432995565953,0,-1
4432999776385,3,4
4432955720070,5,3
4432972513411,0,-18
4432972513665,5,6
4434019303553,4,2
4433003970689,3,4
4433213964418,3,17
4432955720451,2,4
4433214259329,3,17
4432727146627,3,-5
4438313959555,3,3
4432955721345,5,2
4435361153161,3,-2
4433222189185,1,18
4437240234369,3,-1
4433236754817,2,4
4432955752582,3,4
4432995598465,1,-2
4434824478849,3,17
4432729244033,3,3
4432970400513,3,4
4433213964545,3,-2
4437508669570,3,17
4432968302727,5,-6
4434556076161,2,18
4432729243779,5,1
4432997695617,3,3
4432972562561,3,5
4433484431489,2,18
4433490591873,2,4
4434287689857,4,0
4433752637830,1,1
4507033419906,3,4
4432955719821,5,0
4501675196550,3,4
4433761026817,3,3
4433484300673,2,2
4433484300419,2,2
4436971798913,3,18
4434555945345,4,4
4434555879811,3,18
4433490526593,0,18
4436166508675,4,4
4433486299277,1,2
4433484235649,1,0
4434555880321,4,-2
4433752638211,1,2
4433486512257,2,4
4433482317955,2,4
4433486381187,2,4
4434824364417,4,4
4437240234115,3,-2
4433482563713,2,1
4433490526339,1,18
4433482301825,3,0
4433482187649,1,4
4438313959809,5,4
4434824315014,3,17
4434287673473,2,-4
4436166508929,4,4
4436971798659,4,-4
4433482318209,2,4
4434826412417,2,-4
4433216061569,4,-3
4432964141441,3,0
4432964206721,3,-2
4433234690177,3,0
4432964141187,3,-2
4432953704833,3,4
4432966287489,3,0
4433484235139,2,-4
4432951754881,2,18
4434289639553,4,-1
4432951624065,2,4
4436168573059,0,-18
4432953819265,0,2
4433494687878,3,6
4432953835649,2,4
4501396586627,0,-2
4434560041095,4,1
4432947544195,6,-18
4432962044289,0,18
4434824495233,2,2
4432951558531,3,-4
4432962109569,2,-1
4434555879559,4,-3
4432947413379,5,2
4434019270785,2,0
4432947430145,3,13
4467036881027,5,3
4432951623811,2,2
4432962044035,1,18
4432947364611,3,4
4433484234887,0,-5
4432947413127,6,-18
4432951559041,1,0
4432947527811,3,0
4432947413889,5,1
4433482301571,3,-2
4433482187139,4,2
4432947365505,3,0
4433752850561,2,3
4433482186887,0,-3
4432700031105,3,-3
4432987209857,1,-2
4504349081731,2,2
4435629605251,2,2
4433482203270,2,4
4432947528065,3,2
4432947789953,2,2
4439119266177,2,4
4432947363981,3,-2
4432953656065,3,2
4432953704579,3,1
4433750933633,3,17
4436168573313,5,5
4432947544449,5,5
4433754914945,3,0
4432951558279,0,-5
4432957997185,3,5
4435633799553,2,3
4432949821569,4,2
4434826412163,2,-4
4435361218817,2,0
4432785866881,2,1
4435629654147,3,0
4437508669697,2,0
4435629605761,2,4
13229038436483,3,-4
4501664891265,4,3
4501664891011,4,2
4432949608833,4,4
4439387701633,2,4
4435629654401,3,0
4432945643651,3,1
4432945643905,4,4
4432947757185,4,1
4432949510913,2,11
4439387701379,1,-2
4432949608579,3,2
4432945316611,3,4
4433482139265,3,-2
4432949837953,4,8
4432953655430,4,-2
4501664793345,3,3
4432945317505,3,3
4435633799299,2,2
4432945627521,3,0
4432945415041,1,4
4439119265923,2,2
4435629604999,0,-4
4432946086017,4,-1
4432945414279,0,-1
4437240201603,3,-1
4433750950017,4,0
4434832671105,2,18
4432997663105,5,3
4434824364163,4,2
4433761026182,3,4
4432947364230,3,0
4605817684099,3,4
4433482203905,2,3
4432945627267,3,1
4432949510278,4,4
4434555848577,1,18
4434555847555,4,-3
4437508637058,3,6
4433484203905,1,18
4432947429510,2,2
4433486299526,3,-1
4433490494337,1,4
4433484202883,5,-7
4432945414531,4,2
4471868375425,3,-2
4433750720643,4,-3
4434824283777,1,0
4433750720897,3,-2
4434555847047,4,-7
4433490493827,2,18
4433484202375,0,-7
4432945316230,1,4
4501664792710,3,4
13229038338182,3,0
4433482106499,3,3
4433482105229,3,2
4435096912006,4,0
4432945431297,4,3
4437510734209,3,-1
4435361333377,2,2
4432987177345,0,2
4433750622342,3,2
4432964109185,1,-4
4432945315981,3,3
4432951527297,1,18
4432962012033,0,-1
4433482108545,1,-3
4432970399878,4,3
4433482139393,1,0
4433503076737,0,-1
4437240202113,1,-2
4432951526275,5,-6
4433752639233,1,3
4432962011523,2,18
4433482105607,3,0
4432951525767,0,-6
4432953624193,4,-1
4432947334785,1,-3
4501666809601,2,2
4434826380161,1,0
4433482105734,1,2
4879355510915,4,3
4433482530945,4,-3
4432953624321,1,3
4434824315649,4,-2
4432947365633,3,4
4432947332739,2,-4
4810633986179,3,3
4502470018561,3,17
4879353446531,5,0
4437508637441,3,-3
4432966206209,3,3
4433486300929,1,2
4433486299907,3,3
4433754736129,5,17
4432964108675,2,-4
4433482106627,1,0
4432947331974,1,2
4432947331847,2,-3
4502201583361,1,-3
4442340475265,1,3
4432953623299,3,2
4810638131331,3,2
4433750574593,3,3
4432947332867,2,2
4432957818369,3,5
4434824282502,1,1
4436971766657,4,-4
4432953622918,3,-3
4432947331469,2,-5
4501396570242,3,0
4433750543617,3,4
4432945430662,4,2
4433750543489,3,2
4433750622977,2,3
4432949462529,2,0
4501668906497,3,1
4432949431553,3,5
4434555945091,4,0
4433482138371,1,-2
4433750541827,3,0
4434826379651,3,-2
4432945333761,2,6
4639103665665,5,-3
4432949429763,3,-1
4433482137741,2,2
4432945237123,3,2
4443951087873,3,0
4434832670851,5,17
4436971766147,4,-3
4438045524353,3,-2
4434826379399,0,-3
5257310535811,2,-2
4438313943681,2,2
4432945269889,0,0
4434555846799,0,18
4432949431425,0,2
4433484202127,0,18
4433490493575,1,-4
4435092750470,4,0
4437510733955,3,-3
4434824282254,0,7
4437240201351,0,-2
8835555147907,2,-2
4433482104989,0,2
4433503076483,3,0
4433486299278,0,-2
4433482137742,0,2
4433482108289,3,-3
4432987177091,1,2
4810633937283,2,-3
4432951525519,0,18
4432945237251,3,-2
5291670274179,2,2
4437508636806,3,-2
4432945270017,4,2
4433752637582,0,-2
4432964108423,5,-4
4432962011271,2,-5
4432945234701,3,2
4501664744961,4,0
4501664713985,3,0
4432945268227,2,1
4432947334529,5,-2
4432953622669,3,3
4432953622670,0,-2
4433482105230,0,-3
4502201581710,0,-3
4502470017164,3,17
4442340475011,3,0
4432947331229,0,-5
4434824283905,4,0
4810633937031,2,-2
4433754734732,5,17
4433750573196,3,17
13229040353422,0,-2
4435361153164,3,9
4432947331470,0,-3
13229038257667,4,-3
4503812194438,4,0
4432945235463,0,0
4432947363982,0,0
4436971765895,4,-4
4432945267462,2,4
4501664713857,4,-2
4433482137990,4,-3
4434824282253,3,-3
4433214013697,0,3
4432677142787,4,3
4435363250310,3,-2
4432945266841,3,4
4501666807950,0,2
4501664712195,4,-3
4467036897537,2,3
4432945234329,3,4
4433750541062,4,1
4432957816972,3,7
4433750540442,3,4
4437508653187,2,0
4433750540441,3,2
13229843562636,3,2
4432945240705,4,-2
4811170807939,2,0
4433482104987,3,-2
4432949461132,2,3
4433750540684,3,2
13229575127182,5,-3
4432947331227,2,-5
4432949428377,2,4
4432678928538,3,0
4432949428998,4,2
4437508653441,2,-2
4432683122829,2,-5
4432693575821,3,-2
4432945234828,1,3
4432945332364,2,4
4501668905100,3,3
4432685187468,4,2
4433215766682,3,-2
13228771917978,3,-2
4432949428620,1,1
4432678929158,3,4
4432678928780,3,0
4437508636931,3,-4
4432966205574,3,-1
4432678895797,3,-2
4433215767302,2,2
4432678896026,3,0
4433219960973,3,-6
4432683090822,1,2
4432945234101,3,-2
4432685219980,4,17
4432949428378,3,0
4501398372506,3,2
4639103664268,5,3
4435092717958,4,0
13228771918598,2,0
4432945235590,4,0
4432678977926,3,5
13229042450572,6,2
4433215766924,4,0
4432678897286,3,0
4433215848582,1,-2
4432693608582,4,17
4432679092358,2,2
4432683188358,2,3
4433219961222,3,-1
13228771918220,3,0
4471868375171,1,-3
4433222058124,2,17
4501404663948,4,17
4433215799436,2,0
13229038256902,3,2
13228771999878,1,-2
4501398454406,1,-2
4501398373126,2,2
4432678977677,4,-1
30821224300684,3,2
4434824282883,4,-2
4501402566797,5,-5
4433232543878,3,-2
4432685269126,3,3
4432945267084,2,1
4433230446726,2,17
13228771950732,3,0
4434293702790,4,2
13228788695174,3,-2
4432685187226,2,2
4432683123078,3,-4
4432683090317,6,-5
13228776112269,1,-5
4435361154561,1,1
4434021073286,2,0
4432678928537,3,0
13228776112518,3,-3
4501664743564,4,3
4432695705734,3,-2
4501413052550,4,17
4433219993734,3,-4
4432678896397,1,2
4432685187225,3,3
4434021073037,2,-3
4638841520262,5,2
4432683090075,3,-5
4435900121222,3,-1
4432678896025,3,0
4434289508492,4,2
4434027364486,3,3
13230114095238,2,0
13229308788876,3,-2
4501398405260,3,2
4438313943426,1,3
4432678994060,2,3
4432945266842,2,3
4432945234330,4,0
4501664710810,4,0
4501939437702,3,-5
13229038256282,4,0
13297495588998,3,-4
13228776145030,3,-3
13229312983174,3,-6
4501935243404,3,-2
4432691478671,0,18
4434021105798,4,3
4638837325964,5,2
13228778209420,4,1
4501402566798,0,-3
4432693575822,0,-2
4501415149702,3,1
4432695673222,3,1
4432683090077,0,-6
4432678896524,1,2
13228786598022,4,-3
13229038256281,3,1
4502740549766,4,3
4844995756166,3,-2
13400570609798,2,0
13228776112899,3,-1
4432710353283,2,18
13228776112270,0,-4
4501664710809,3,2
4433219960974,2,-5
4432683171975,0,-3
4604477587597,2,-2
13228784500871,3,-11
4432683286659,0,-4
4432710353031,3,-6
4604477587846,4,0
4433220042883,3,0
4432683090695,3,-3
4432710385795,1,18
4432683090318,0,-4
13228771917977,3,0
4605014458502,2,0
4501402648707,3,0
4432691511431,3,-5
4432691479427,3,-6
4433228349575,3,-6
4433215766681,3,-1
4432693657731,4,-4
26422915645575,0,-4
13228776194179,4,-5
4432693576451,3,-3
4432691576963,3,-5
4432691478919,3,-6
4433228349827,3,-6
13228784501123,3,-6
4433228382339,3,-6
4433247223939,3,-5
13228784533635,3,-6
4434025267335,0,-5
4434025267587,2,-5
4604477620358,0,1
4432683091587,2,-5
4501410955399,3,-5
4432691511683,3,-5
4432685187846,3,2
4434025300099,3,0
4501429829763,3,-5
4432683172227,3,-3
4638849908867,3,-5
4502744744067,3,-1
4501402567046,3,-4
4435904315523,3,-6
30820957962380,3,-2
4432982982787,2,-4
4432712482947,2,-4
4501402567427,3,-3
4434035753091,2,-2
4432683122830,0,-4
4433219961603,1,-1
4501402599558,3,-4
4604492267651,3,-3
4432695672973,3,-2
13228803375235,3,-5
4432678931713,3,4
4434302091395,3,-5
4433215769857,3,4
4432678898947,3,4
26422911451277,3,-2
4467074285699,2,-4
4432693577345,2,17
13229038289036,4,2
13228771919363,3,-2
4432714563715,3,-4
4604481782147,4,-5
26422911451526,3,0
4501947826307,3,-6
26422917742726,3,0
4432693576070,4,-5
4501410955651,3,-5
4433215768067,3,3
4432712450435,3,-4
4433249321091,1,-4
4432712450183,1,-4
4501398455041,0,-18
4605819764867,6,-18
4433215849217,0,3
4432678978307,4,3
4501410988163,3,-5
4432678995457,2,3
4432685190273,2,17
4432693609217,3,-2
4433222059521,5,17
4501404665345,4,17
4432678931585,3,2
13297491394700,3,-2
4433215800833,3,4
4432679092993,1,4
26422911484038,3,-2
4432678902401,3,-2
8830761058435,2,-4
4432678897159,0,0
4501398373891,3,0
4432678929923,2,1
4433219994369,3,0
4433219962497,2,-5
4433230447361,5,17
4433232544513,3,-2
4434293703425,4,3
4432678898819,3,-3
4432683188993,2,2
4432695673603,3,4
4432683123459,3,-3
4432695706369,3,-2
4433215769729,3,4
4605018652803,3,0
4434021106433,3,9
4501415150337,2,-4
4604494364803,4,-4
4501413053185,4,17
4501398372505,5,2
4432685221377,2,-1
4811172888707,3,0
4501935244801,3,2
4501398375681,2,-3
4501402600193,3,0
4502740550401,2,3
4501398372748,3,1
4501431926915,3,-4
4604477669507,4,2
4432683124353,0,-5
4501939438337,3,1
4604481814659,3,2
4434021073667,2,2
4432691480449,1,18
4810642309251,2,-3
4604481781895,6,-4
4434289509889,3,5
4435900121857,4,3
4432678979201,2,2
4432685188611,2,-3
4810636050563,3,2
4433220043137,3,4
4432683172737,1,7
4604477589121,4,-3
4432710386049,0,18
4501398375553,3,2
4501402648961,3,3
4432714547459,3,-4
4432683124481,1,2
4432683093633,1,-6
4604481782657,1,-3
4432683286913,1,-5
4432752296321,2,17
4501402568449,1,-3
5257312616579,3,2
4432685269761,2,3
4467074285953,2,17
4501434024066,4,17
4433247224193,2,18
4432693657985,3,-5
4434021074561,2,-2
4433219962625,3,3
4434025300353,3,2
4434025268097,2,-4
4432693577473,1,2
4501429830017,3,-5
4638837327361,5,1
4434027365121,4,4
4432691577217,3,-6
4432679288963,3,-5
4501402568321,5,-5
4432685367427,3,-3
4432679075975,0,-2
4432683093377,3,-3
4433228382593,3,-5
4432714547969,4,-4
4434302091649,3,-5
4432712450945,1,-4
4433215947137,3,5
4433215946883,3,3
4432691512193,3,-5
4432679076227,3,2
4432982983041,2,-4
4432712483201,1,-4
4433249321345,3,-4
13228772098179,4,-5
4432693772417,1,17
4501410988417,3,-6
4432685580417,1,17
4810636018051,4,-3
4433228350337,3,-5
4432714547586,4,-4
4501398552961,3,3
4433220157569,4,-3
4435637977473,3,2
4435637977219,3,2
4433222238337,5,-5
4810636017799,0,-3
4432695755137,3,0
4501431927169,3,-4
4604483879046,3,3
4504351162499,3,2
4432695754883,4,-4
4432679076737,1,4
4432679747713,3,-3
4435631718785,3,3
4434021154947,0,-18
4435904315777,2,-5
4432714563969,3,-4
4433232625793,3,0
4434027446401,3,4
4434025365633,2,4
4432710353793,3,-6
4432679305347,5,-1
4434037850243,2,-4
4501398552707,3,2
4434037850497,2,-4
4434021155201,5,5
4435631686529,5,3
4435631685767,0,-5
4433230528641,5,-2
4432683548801,2,-6
4432691708033,2,18
4432697950337,3,0
4432683303297,3,4
4432714580098,4,17
4439389782147,2,-3
4433220173953,2,2
4435631686019,5,-4
4432752328833,1,17
4432718823553,2,3
5291672354947,4,-3
4432983015553,1,-4
4433251418369,5,17
4433247256705,1,18
4433251418242,5,17
4432752296067,2,-2
4434035753345,3,-1
4432714629249,3,-4
4432710451329,3,-5
4604477588227,2,2
4435631718531,2,2
4432714547334,2,-4
4432683303043,5,-1
4432685367681,1,-1
4439121346691,3,-2
4439389782401,6,-1
4844999950467,1,-5
4433249353857,2,-6
4432697771137,2,17
4432695869569,3,-1
4432679305601,4,1
4432712548481,0,-4
4432714580225,4,-5
4433228447873,3,-5
4434021269633,4,3
4436172751233,4,0
4432679289217,3,0
4433216159873,4,-1
4436172750979,4,0
4432683516033,3,-3
4432697901185,1,17
4604477620993,4,2
4434289688705,2,5
4501398406657,3,3
4879359688835,5,2
4432683091715,1,2
4432989307009,2,6
4432685190401,3,1
4432722985089,2,5
4433257709698,2,5
4432720855425,4,5
4433257709825,2,5
4432720855171,4,2
4432720904321,2,5
4432991387777,2,5
4433216176257,4,3
4501410956161,3,-5
4432720871681,2,6
8830769447042,2,10
4432760684929,2,17
4432989274243,2,2
4432769089665,2,7
4467080577409,4,4
4432760717441,1,17
4432722936321,4,7
4432769073282,2,6
4432720839297,4,4
4439121346945,3,-5
4432716742785,2,3
4432722935940,4,11
4432722936066,4,7
4432685596801,3,1
4432693788801,3,-1
4432716645249,1,2
4432991371521,3,5
4433253548161,3,-3
4501440315522,2,4
4432695674497,3,0
4432720839042,2,4
4467082674306,2,6
